,Unnamed: 0,Unnamed: 0.1,Coffee Name,Roaster Name,Roaster Location,Coffee Origin,Rating,Roast Level,Review Date,Price,Agtron,Flavor,Body,Aroma,Aftertaste,Acidity,Bottom Line,Prices Per Oz,Agtron Whole,Agtron Ground,Coffee Country
88,88,156,Kenya Kibirigwi Thunguri,Temple Coffee Roasters,"Sacramento, California","Kirinyaga District, south-central Kenya",93,Medium-Light,October 2019,$22.00/12 ounces,58/76,9,8,9,8,9.0,"A big, juicy, and crisply sweet Kenya cup, with compelling savory undertones and a cocoa throughline.",1.83,58,76,Kenya
89,89,161,Colombia Huila,Baba Java Roaster & Cafe,"Hoover, Alabama","Huila Department, Colombia",91,Light,October 2019,$18.00/12 ounces,63/79,9,8,8,8,8.0,"An intensely bright coffee with attractive, savory-leaning undertones.",1.5,63,79,Colombia
90,90,163,Tablon La Cima,Cafe Grumpy,"Brooklyn, New York","Santa Ana region, El Salvador",91,Medium-Light,October 2019,$20.00/12 ounces,58/74,9,8,8,8,8.0,"A friendly, accessible cocoa- and nut-toned El Salvador cup.",1.67,58,74,El Salvador
91,91,164,Nicaragua Finca Idealista,South Slope Coffee Roasters,"Asheville, North Carolina","Matagalpa growing region, Nicaragua",92,Medium-Light,October 2019,$18.00/12 ounces,54/68,9,8,9,8,8.0,"A high-toned Nicaragua cup showing a range of stone fruit, cocoa, and sweet nut in harmonious balance.",1.5,54,68,Nicaragua
92,92,165,Ethiopia Guji Gerbicho Natural,Souvenir Coffee,"Berkeley, California","Guji Zone, southern Ethiopia",92,Medium-Light,October 2019,$16.00/12 ounces,54/76,9,8,9,8,8.0,A fruit-forward natural processed Ethiopia cup with ballast from rich cocoa and floral suggestions throughout the profile.,1.33,54,76,Ethiopia
93,93,166,Guatemala San Cristobal,Foggy Hills Coffee Company,"Berkeley, California","San Cristobal, Cobán, Alta Verapaz, Guatemala",91,Medium-Light,October 2019,$13.50/8 ounces,52/70,9,8,8,8,8.0,"A crisp, sweetly herbaceous and citrusy Guatemala cup with warming spice tones throughout.",1.69,52,70,Guatemala
94,94,167,Peru Paltachayoc,SkyTop Coffee,"Cazenovia, New York","Cusco Department, La Convención Province, Santa Teresa District, Peru",91,Medium,October 2019,$15.00/12 ounces,47/64,9,8,8,8,8.0,"A gently roasty cup redolent of chocolate and deep, spice-toned florals.",1.25,47,64,Peru
95,95,168,Ethiopia Sidama Naia Bomb Natural Vertical Reserve,Coffeebar,"Truckee, California","Jimma Zone, Oromia State, Ethiopia",93,Medium-Light,October 2019,$20.00/12 ounces,59/77,9,8,9,8,9.0,"A natural-processed Ethiopia ideal for those who enjoy a restrained hint of fruit ferment, in this case suggesting a just-emptied wine barrel in a cool cellar.",1.67,59,77,Ethiopia
96,96,170,Ethiopia Guji Uraga,Pedestrian Coffee,"Lake Forest, Illinois","Guji Zone, southern Ethiopia",93,Medium-Light,October 2019,$15.00/10 ounces,58/76,9,9,9,8,8.0,A washed-process Ethiopia cup with leading notes of stone fruit and spicy florals and an especially inviting texture.,1.5,58,76,Ethiopia
97,97,174,Nayo Ovalle Guatemala,Coava Coffee Roasters,"Portland, Oregon","La Libertad, Huehuetenango, Guatemala",92,Light,October 2019,$14.50/12 ounces,69/78,9,8,9,8,8.0,"A balanced, sweetly nut-driven cup with pretty notes of baker’s chocolate and hints of oak forest that linger into the finish.",1.21,69,78,Guatemala
98,98,175,Gesha Village Lot #85 Natural,JBC Coffee Roasters,"Madison, Wisconsin","Bench-Maji Zone, southern Ethiopia",95,Medium-Light,October 2019,$39.95/8 ounces*,54/72,9,9,9,9,9.0,"An exquisitely clean natural-processed Gesha cup from Ethiopia, elegantly structured and confidently aromatic.",4.99,54,72,Ethiopia
99,99,180,Colombia La Esperanza Natural XO,Durango Coffee Company,"Durango, Colorado","Valle de Cauca, Colombia",92,Medium,October 2019,$19.95/8 ounces,50/64,9,8,9,8,8.0,A clean natural-processed Colombia cup from an unusual variety of Arabica — fruit-driven and chocolaty.,2.49,50,64,Colombia
100,100,182,Ethiopia Limu Nano Challa Lot #10,Branch Street Coffee Roasters,"Youngstown, Ohio","Jimma Zone, Oromia State, Ethiopia",94,Medium-Light,September 2019,$16.25/10 ounces,54/74,9,9,9,8,9.0,"A classic washed Ethiopia cup: high-toned, rich and juicy, with notes of stone fruit and flowers throughout.",1.62,54,74,Ethiopia
101,101,184,Geisha XO,Bird Rock Coffee Roasters,"San Diego, California","Valle de Cauca, Colombia",96,Medium,September 2019,$60.00/8 ounces,54/62,10,9,9,9,9.0,A cleanly and thoroughly berry-toned natural-processed Geisha with big chocolate notes throughout and satisfying savory underpinnings.,7.5,54,62,Colombia
102,102,185,Colombia Finca La Maria Geisha Natural,Klatch Coffee,"Los Angeles, California","La Mesa, Cundinamarca, Colombia",96,Medium-Light,September 2019,$54.95/6 ounces,57/74,10,9,9,9,9.0,"An unabashedly fruit-centered natural-processed Geisha with big florals to match the fruit and compelling, subtle spice undertones.",9.16,57,74,Colombia
103,103,187,Panama Hacienda La Esmeralda Super Mario 6 Geisha,Dragonfly Coffee Roasters,"Boulder, Colorado","Boquete growing region, western Panama",95,Medium-Light,September 2019,$60.00/8 ounces,51/71,9,9,9,9,9.0,"Extravagant florals and spice-toned cocoa notes characterize this deeply sweet, washed-processed Panama cup with a nuanced yet omnipresent umami impulse.",7.5,51,71,Panama
104,104,188,Panama Geisha Alto Jaramillo,Caffe Luxxe,"Santa Monica, California","Alto Jaramillo, Boquete growing region, western Panama",94,Medium-Light,September 2019,$40.00/4 ounces,53/71,9,9,9,8,9.0,"An impressively smooth, coherent structure supports a quietly pleasing set of Geisha aromatics. Should satisfy those who may find the full-on Panama Geisha fireworks a bit much but who still enjoy the distinctive character of this rare variety.",10.0,53,71,Panama
105,105,191,Gesha Village 1931 Lot 27,Mudhouse Coffee Roasters,"Charlottesville, Virginia","Bench-Maji Zone, southern Ethiopia",94,Medium-Light,September 2019,$50.00/8 ounces,60/78,9,9,9,8,9.0,"A pleasingly coherent coffee that is both sweet and savory in harmonious balance, with floral and fruit tones throughout and an herbaceous note that grounds and enriches the whole.",6.25,60,78,Ethiopia
106,106,194,Ethiopia Sidamo Gora Kone,Temple Coffee Roasters,"Sacramento, California","Sidamo (also Sidama) growing region, south-central Ethiopia",94,Medium-Light,September 2019,$19.00/12 ounces,59/72,9,8,9,9,9.0,"A delicately complex and nuanced coffee, subtly composed around fruit and musky floral tones.",1.58,59,72,Ethiopia
107,107,198,Kebele Village Ethiopia,JBC Coffee Roasters,"Madison, Wisconsin","Yirgacheffe growing region, southern Ethiopia",93,Medium-Light,September 2019,$17.10/12 ounces,52/70,9,8,9,8,9.0,"A coffee for those who like their washed Ethiopias high-toned and tart-leaning, with an abiding cocoa- and floral-toned sweetness throughout.",1.43,52,70,Ethiopia
108,108,200,Panama Finca San Sebastian,Jackrabbit Java,"Thermopolis, Wyoming","Boquete growing region, western Panama",94,Medium-Light,August 2019,$12.00/12 ounces,53/71,9,9,9,8,9.0,"A resonant expression of the traditional Panama washed cup, driven by deep chocolate notes supported by subtle but persistent sweet floral tones. A bargain at $12 for 12 ounces.",1.0,53,71,Panama
109,109,201,Rwanda Nyarusiza Station,Jackrabbit Java,"Thermopolis, Wyoming","Nyamagabe district, Southern Province, Rwanda",93,Medium-Light,August 2019,$12.00/12 ounces,58/76,9,9,9,8,8.0,"A sweet, pleasingly floral coffee animated by berry and cocoa notes throughout.",1.0,58,76,Rwanda
110,110,202,Murang’a Kenya,JBC Coffee Roasters,"Madison, Wisconsin","Murang'a County, central Kenya",93,Medium-Light,August 2019,$18.70/12 ounces,54/73,9,9,8,8,9.0,"A big-bodied Kenya, zesty, deep, yet delicately layered in the aromatics.",1.56,54,73,Kenya
111,111,204,Coffea Diversa Cioiccie,Paradise Roasters,"Minneapolis, MInnesota",Costa Rica,92,Medium-Light,August 2019,$39.95/4 ounces,52/76,9,8,9,7,9.0,"An extremely rare, limited-production coffee procured by Miguel Meza of Paradise Roasters, unique in both backstory and cup.",9.99,52,76,Costa Rica
112,112,206,Trilogy,Barrington Coffee Roasting,"Lee, Massachusetts",World Blend,92,Medium-Light,August 2019,$15.45/12 ounces,55/76,9,8,9,8,8.0,A blend of washed and wet-hulled coffees that reads like a friendly Sumatra: sweetly wood-framed with notes of chocolate and baking spices.,1.29,55,76,World Blend
113,113,210,La Avila SL28 El Salvador,PT's Coffee Roasting Co.,"Topeka, Kansas","Tecapa Chinameca growing region, Santiago de María, southeastern El Salvador",93,Medium-Light,August 2019,$22.00/12 ounces,54/70,9,8,9,8,9.0,"The nut notes are pleasant but just a front; drink it for its grown-up dry chocolate, zesty lime and elderflower notes that emerge with just a little patience.",1.83,54,70,El Salvador
114,114,211,El Salvador,Plat Coffee Roastery,"Hong Kong, China","Tecapa Chinameca growing region, southeastern El Salvador",94,Medium,August 2019,$19.65/8 ounces,47/59,9,9,9,8,9.0,"Balanced and comprehensive in structure, with a subtle but grand array of aromatics: honey-like flowers, crisp lavender-like flowers, juicy yet savory fruit (we called it roasted pineapple), nut, dry chocolate.",2.46,47,59,El Salvador
115,115,212,Talquezalar El Salvador,JBC Coffee Roasters,"Madison, Wisconsin","La Palma, Chalatenango Department, northwestern El Salvador",92,Medium-Light,August 2019,$16.20/12 ounces,54/79,9,8,8,8,9.0,"Both delicate and resonant, animated by sweet, honeyish nut and lime-toned citrus.",1.35,54,79,El Salvador
116,116,213,Finca Kilimanjaro Natural,Willoughby's Coffee & Tea,"Branford, Connecticut","Santa Ana Department, northwestern El Salvador",92,Medium-Light,August 2019,$34.99/16 ounces,55/80,9,9,8,8,8.0,"A nut-toned bitter-savory inclination is lifted majestically by a deep, cherry-like sweetness. Drink it for the contrast, and the big, syrupy mouthfeel.",2.19,55,80,El Salvador
117,117,215,Mario Aguilar Grand Cru El Salvador,Deeper Roots Coffee,"Cincinnati, Ohio","Chalatenango Department, northwestern El Salvador",91,Medium,August 2019,$25.00/12 ounces,55/66,9,8,8,8,8.0,Cedary dark chocolate and subtle walnut and peach notes make this a particularly accessible version of the great Pacamara profile.,2.08,55,66,El Salvador
118,118,216,José Flores El Salvador Natural,Duluth Coffee,"Duluth, Minnesota","Chalatenango Department, northwestern El Salvador",91,Medium,August 2019,$45.00/16 ounces,53/67,9,8,8,8,8.0,"Almost two coffees, one dominated by a bracing bitter-leaning structure, the other sweet and complexly aromatic. Enjoy it for its paradox and its particularly syrupy mouthfeel.",2.81,53,67,El Salvador
119,119,220,Ethiopia Kayon Mountain Natural,Lexington Coffee Roasters,"Lexington, Virginia","Odo Shakiso District, Guji Zone, Oromia region, southern Ethiopia",94,Medium,August 2019,$21.00/12 ounces,50/70,9,9,9,9,8.0,"Lovely Ethiopia natural: cleanly fruit-toned, crisp, resonant, and sweet through and through.",1.75,50,70,Ethiopia
120,120,223,Kenya Chania Estate,Temple Coffee Roasters,"Sacramento, California","Thika growing region, central Kenya",92,Medium,August 2019,$23.00/12 ounces,47/65,9,8,9,8,8.0,"A pleasing umami-driven Kenya that foreground notes of sweet, ripe tomato with enveloped in rich florals and crisp chocolate.",1.92,47,65,Kenya
121,121,224,Guatemala Los Santos,Temple Coffee Roasters,"Sacramento, California","Chimaltenango Department, Guatemala",92,Medium-Light,August 2019,$19.00/12 ounces,54/74,9,9,9,7,8.0,A richly bittersweet Guatemala cup punctuated by pretty notes of citrus zest throughout.,1.58,54,74,Guatemala
122,122,225,Geisha Village Auction Lot #11,JBC Coffee Roasters,"Madison, Wisconsin","Bench-Maji Zone, southern Ethiopia",94,Medium-Light,August 2019,$25.75/4 ounces,52/75,9,9,9,8,9.0,"Exhilarating, bright, balmy: like drinking a spring day with a cocoa chaser.",6.44,52,75,Ethiopia
123,123,226,Ethiopia Yirgacheffe Chelelektu Natural,Dragonfly Coffee Roasters,"Boulder, Colorado","Yirgacheffe growing region, southern Ethiopia",96,Medium-Light,August 2019,$18.00/12 ounces,58/82,10,9,9,9,9.0,"A complex, nuanced expression of a natural-processed Yirgacheffe coffee: fruit-forward, balanced, juicy and multi-layered — the fruit-centered genius of a natural conveyed with the completeness and inevitability of a classic.",1.5,58,82,Ethiopia
124,124,227,Kenya Kimaruri,Caffe Luxxe,"Santa Monica, California","Nyeri growing region, south-central Kenya",94,Medium-Light,August 2019,$23.00/12 ounces,54/72,9,9,9,8,9.0,"A classic Kenya cup: sweet, tart, juicy all wrapped together with deep-toned red fruit and spicy floral notes.",1.92,54,72,Kenya
125,125,228,Zambia Kateshi Natural,Peach Coffee Roasters,"Johns Creek, Georgia","Northern Province, Zambia",92,Medium-Light,August 2019,$17.00/12 ounces,52/70,9,8,9,8,8.0,"A pretty, fruit-prominent natural-processed coffee expressing balance and finesse.",1.42,52,70,Zambia
126,126,229,Kenya Handege,Greater Goods Coffee Roasters,"Austin, Texas","Thika growing region, central Kenya",94,Medium,August 2019,$19.00/12 ounces,53/65,9,8,9,9,9.0,"Rather than the typical Kenya black currant and cocoa profile, this equally remarkable Kenya is driven by the intensity of the musky/rich elements and the juicy stone fruit and citrus.",1.58,53,65,Kenya
127,127,230,Kauai Estate Reserve Sun-Dried Typica,Kauai Coffee Company,"Kalaheo, Kauia, Hawaii","Kalaheo, Kauai, Hawaii",90,Medium-Light,August 2019,$60.00/10 ounces,60/78,8,8,8,8,8.0,"Quiet, round, crisply balanced, with sweet stone fruit and cocoa supported by savory-leaning nut and oak.",6.0,60,78,USA
128,128,235,Green-Tip Geisha,Finca Las Nieves,"San Juan Lachao, Oaxaca, Mexico","Oaxaca State, Mexico",94,Medium-Light,July 2019,$35.00/8 ounces,56/78,9,9,9,8,9.0,"An impressive example of Mexico-grown Geisha: elegant, delicate, nuanced, and deeply engaging.",4.38,56,78,Mexico
129,129,236,Saint Helena Island Peaberry,Paradise Roasters,"Minneapolis, MInnesota",United Kingdom,93,Medium-Light,July 2019,$49.95/4 ounces,54/74,9,8,9,8,9.0,"An extremely rare, limited-production coffee procured by Miguel Meza of Paradise Roasters, well worth sampling for its balanced, pleasingly complex cup profile.",12.49,54,74,United Kingdom
130,130,237,Philippines Sitio Naguey Natural,Paradise Roasters,"Minneapolis, MInnesota","Belis, Atok, Benguet Province, Philippines",90,Medium-Light,July 2019,$18.95/8 ounces,52/70,8,8,8,8,8.0,A rare opportunity to sample a fine specialty coffee emerging valiantly from a neglected coffee-growing region where 90 percent of coffee grown is of the Robusta species and almost all is consumed locally.,2.37,52,70,Philippines
131,131,238,Ethiopia Guji Queen Honey,Pro Aroma Enterprise Coffee,"Taichung City, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",93,Medium-Light,July 2019,$30.00/8 ounces,56/78,9,8,9,8,9.0,"Deep, floral and cleanly fruit-toned, with prominent notes of dried stone fruit, spicy florals, and rich aromatic wood.",3.75,56,78,Ethiopia
132,132,239,Ethiopia Civet Sidama Papilio Natural,Good Chance Biotechnology,"Taichung City, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",93,Medium-Light,July 2019,$206.00/8 ounces,57/79,9,9,9,8,8.0,A sweet-toned natural Ethiopia cup that supplements ripe berry notes and dark chocolate with inviting hints of rich sandalwood.,25.75,57,79,Ethiopia
133,133,240,Banco Gotete Ethiopia,JBC Coffee Roasters,"Madison, Wisconsin","Kochere Woreda, Gedeo Zone, southern Ethiopia",93,Medium-Light,July 2019,$16.40/12 ounces,55/74,9,8,9,8,9.0,Fragrant jasmine and pungent incense-like notes in distinguish this crisply graceful wet-processed Ethiopia.,1.37,55,74,Ethiopia
134,134,242,Barichu Double,Barrington Coffee Roasting,"Lee, Massachusetts","Nyeri growing region, south-central Kenya",94,Medium-Light,July 2019,$13.34/4 ounces,53/75,9,9,9,8,9.0,"A mesmerizing Kenya that is equally balanced among sweet, tart and savory impulses, with a particularly lively acidity.",3.33,53,75,Kenya
135,135,244,Papua New Guinea Timuza,Magnolia Coffee,"Charlotte, North Carolina","Eastern Highlands,Papua New Guinea",92,Medium-Light,July 2019,$15.00/12 ounces,56/80,9,8,9,8,8.0,"A friendly, engaging PNG cup with leading notes of deep florals supported by sweet nut tones throughout the profile.",1.25,56,80,Papua New Guinea
136,136,245,Rukera Kenya,JBC Coffee Roasters,"Madison, Wisconsin","Kiambu growing region, south-central Kenya",97,Medium-Light,July 2019,$21.20/12 ounces,54/78,10,9,10,9,9.0,"One of the most striking coffees we’ve tested this year: levitatingly vibrant, profoundly integrated, with savory and sweet in deep harmony — and, paradoxically, both classic and original in its expression of the great Kenya style.",1.77,54,78,Kenya
137,137,247,Colombia Pink Bourbon El Corazon,Bird Rock Coffee Roasters,"San Diego, California","Tolima Department, Colombia",93,Medium-Light,July 2019,$30.00/12 ounces,54/74,9,8,9,8,9.0,"A floral- and spice-toned cup: balanced, complex, multilayered.",2.5,54,74,Colombia
138,138,253,Ethiopia Hambela 1 Organic Natural Alaka,SkyTop Coffee,"Cazenovia, New York","Hambela district, Oromia growing region, southern Ethiopia",92,Medium-Light,June 2019,$15.00/12 ounces,57/79,9,8,9,8,8.0,"A pleasing Ethiopia natural: balanced, accessible, sweetly fruit-forward.",1.25,57,79,Ethiopia
139,139,254,Brazil Ibicoara Chapada Diamantina Natural,SkyTop Coffee,"Cazenovia, New York","Ibicoara Municipality, Chapada Diamantina region, Bahia State, Brazil",91,Medium,June 2019,$15.00/12 ounces,52/68,9,8,8,8,8.0,"A solid Brazil natural: clean, deeply sweet, with a pleasing savory throughline.",1.25,52,68,Brazil
140,140,255,Costa Rica Coto Brus-La Amistad,SkyTop Coffee,"Cazenovia, New York","Coto Brus, Puntarenas, Costa Rica",90,Medium-Light,June 2019,$15.00/12 ounces,58/80,8,8,8,8,8.0,"A friendly, easy-drinking Costa Rica cup, lively with citrusy herb notes and sweet florals.",1.25,58,80,Costa Rica
141,141,256,Karimikui AA Kenya,Collage Coffee,"Grove City, Pennsylvania",Central Kenya,93,Light,June 2019,$15.00/10 ounces,60/82,9,9,9,7,9.0,"A big, richly, authoritative sweet-savory Kenya, lifted and animated by shimmers of flowers and tart citrus.",1.5,60,82,Kenya
142,142,257,Peru Antonio Regalado Diaz El Huyacan La Palma,Big Shoulders Coffee,"Chicago, Illinois","Cajamarca, Peru",93,Medium-Light,June 2019,$21.00/12 ounces,58/76,9,8,9,8,9.0,"An inviting coffee from Peru, characterized by deep florals and balanced by notes of stone fruit and citrus zest.",1.75,58,76,Peru
